Fornavne til kvinder, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
BILJANA	93
EJA	93
GÜL	93
HAVIN	93
IULIANA	93
JULIETTE	93
KHALIDA	93
LEIA	93
MALUCCA	93
TEREZA	93
ZIVA	93
AIMEE	92
ANNE-CATHRINE	92
DAHLIA	92
EMIRA	92
ERLA	92
EVE	92
FRIA	92
KIKKI	92
LUCIANA	92
MASCHA	92
NAHID	92
NARGES	92
PRISCILLA	92
SARINA	92
ZARINA	92
ADILE	91
AGNE	91
ALEXA	91
AMILA	91
ASIYE	91
BERNADETTE	91
BIRKA	91
HAZEL	91
INAS	91
MARIETTE	91
PIPPI	91
REGITSE	91
SABIHA	91
SHEENA	91
WINIE	91
ABBY	90
ANGEL	90
BENDTE	90
ESTELLE	90
EVELIN	90
HAVANA	90
IMAAN	90
JADWIGA	90
KRESTINE	90
LJILJANA	90
NAJAH	90
THEODORA	90
TONIE	90
ULIANA	90
ÅSA	90
ANN-CHARLOTTE	89
ANOUK	89
ARENDSE	89
CILJA	89
DYVEKE	89
ELMIRA	89
ELSIE	89
FIA	89
GEORGINA	89
GÜLSÜM	89
HEIDIE	89
JANI	89
KARYNA	89
KENZA	89
LAVA	89
NATASHIA	89
SIRIN	89
CHELINA	88
DUNIA	88
ISHA	88
KASSANDRA	88
LEENA	88
MARIETTA	88
NASRA	88
NURA	88
NURTEN	88
SARI	88
STEFANI	88
TUBA	88
ANNE-LENE	87
ANNET	87
CHERIE	87
CIGDEM	87
CORINA	87
ECRIN	87
GEORGIANA	87
HADIA	87
HERTHA	87
HOPE	87
ILHAM	87
JOANNE	87
KISS	87
MELANI	87
NEHA	87
NITA	87
SEYEDEH	87
SUNDUS	87
SYNNE	87
THU	87
UZMA	87
ANE-MARIE	86
BEINTA	86
GURI	86
IVALO	86
JAMIE	86
LUBNA	86
MALIHA	86
MELTEM	86
MOUNA	86
NEJLA	86
SAMANTA	86
SIRA	86
TAHIRA	86
VIVIEN	86
YELIZ	86
YULIYA	86
ALFA	85
ALLY	85
ANNAMARIE	85
CHANTAL	85
FAHIMA	85
GÜLSEN	85
IULIA	85
JEANIE	85
KEVSER	85
KRISTINNA	85
PENILLE	85
ROSALIE	85
YU	85
AIJA	84
AIZA	84
FILIPA	84
GÜLCAN	84
HANIFE	84
IVA	84
JASMINKA	84
KARINE	84
MAHNAZ	84
MARAM	84
SOFIE-AMALIE	84
SUZI	84
THANH	84
VIOLETTA	84
BENTA	83
CAITLIN	83
CANSU	83
DARIIA	83
ELISSA	83
ELLE	83
HAVA	83
LAYAL	83
NIKOL	83
NURIYE	83
VIAN	83
ALMINA	82
ANH	82
AUSRA	82
DAMLA	82
DRAGICA	82
GANNA	82
GEORGIA	82
ILKNUR	82
INDIA	82
JÓHANNA	82
LIANNA	82
MEI	82
SÁRA	82
SARITA	82
ULRIKA	82
WAFA	82
ANGELIQUE	81
BIANKA	81
BIRNA	81
CATHRIN	81
CHANNIE	81
DENIZ	81
ENE	81
KAWTHAR	81
MUNIRA	81
NURCAN	81
PELIN	81
SEYMA	81
SONYA	81
SUAD	81
THELMA	81
VERENA	81
ANN-CHRISTINA	80
FARZANEH	80
HAYA	80
HILDEGARD	80
LETICIA	80
LINH	80
LOLITA	80
MAHSA	80
MEHTAP	80
SHAIMA	80
ZOË	80
ALIZA	79
ANNELIS	79
CIA	79
DELIA	79
EMELI	79
FATIHA	79
GABIJA	79
GERTIE	79
JEANNET	79
KRISZTINA	79
LENKA	79
LISSEN	79
STEFFIE	79
ZANNE	79
BEATRIX	78
DAIVA	78
DUAA	78
FERIDE	78
HANNI	78
KIMMI	78
LAURINE	78
PENNY	78
POLLY	78
RAZIA	78
SAIRA	78
SANIA	78
SEDA	78
SHAHLA	78
SITA	78
TASNEEM	78
TUANA	78
YETER	78
YLVA	78
AIKATERINI	77
ANITHA	77
ANNA-LOUISE	77
BENNY	77
DEMET	77
DIANNE	77
EDEN	77
ESILA	77
JADE	77
JOCELYN	77
JULIANNA	77
KHADRA	77
LESIA	77
LYRA	77
MICHALINA	77
MIRJA	77
NURAN	77
ZSUZSANNA	77
ALEJANDRA	76
CLARISSA	76
EUGENIA	76
FRITZE	76
GINTARE	76
HELLEN	76
INGRIDA	76
JENA	76
LILLA	76
MAGNOLIA	76
MARGRET	76
MASJA	76
MATHEA	76
NAZANIN	76
POOJA	76
RACHIDA	76
RHEA	76
ROSE-MARIE	76
SNEZANA	76
WALAA	76
ZHANNA	76
ZILLE	76
ANNE-KIRSTINE	75
BIRTA	75
BLANCA	75
HANSINE	75
IOANNA	75
LIZ	75
LOTTA	75
MARGARETA	75
MARISA	75
MARZIEH	75
MAYBRIT	75
MICAELA	75
NARIMAN	75
NASREEN	75
NOR	75
NUSRAT	75
SALIMA	75
SLAVICA	75
VAIDA	75
BELLIS	74
CHANETT	74
CILIE	74
CORA	74
DUNJA	74
EZGI	74
GIORGIA	74
INGELIS	74
KÆTHE	74
LILLAN	74
LIZZY	74
LORIN	74
MAKBULE	74
MARJUN	74
NUKA	74
RAHIMA	74
REBECA	74
VLADYSLAVA	74
ZOHRA	74
ADDY	73
ANNELENE	73
CORINNA	73
DORETE	73
DUYGU	73
EMILI	73
IRMGARD	73
KATHRYN	73
LITTA	73
MARIOLA	73
MERCY	73
RONA	73
RUKHSANA	73
VIKTORIYA	73
WICKIE	73
ZORICA	73
AYO	72
BLANKA	72
CATERINA	72
CILLA	72
ELLEN-MARGRETHE	72
GHAZAL	72
LINNÉA	72
MAI-BRIT	72
MERIMA	72
MI	72
NIKKI	72
PARVIN	72
RAHIME	72
RENEE	72
ROMINA	72
VANESA	72
YI	72
ALEA	71
ANAHITA	71
ASIL	71
BARBORA	71
ELIZAVETA	71
EVA-MARIA	71
FATIMAH	71
HALLA	71
KATLA	71
KRISTEL	71
NATALJA	71
PERNILLA	71
ROBYN	71
SENGÜL	71
TONJE	71
TULLE	71
WIEBKE	71
ZANETA	71
ADNA	70
ALETTE	70
BASMA	70
CAMELIA	70
CHANELL	70
CICILIE	70
DAPHNE	70
ELENORA	70
FAITH	70
HENNA	70
HENRIETTA	70
LAMIS	70
MAIRA	70
NAILA	70
NARGIS	70
NELA	70
RAHAF	70
ROSANNA	70
SHABANA	70
SOFIYA	70
SUNNIVA	70
ZOHREH	70
ABBIE	69
ANNAMARIA	69
ANN-DORTHE	69
AYDA	69
AYSUN	69
BARBRO	69
CAROLIN	69
CATHERINA	69
DEFNE	69
DOVILE	69
FUNDA	69
MAIJA	69
MARJAN	69
NEVIN	69
PRIYA	69
REBEKA	69
SOHEILA	69
SUKANYA	69
TILDA	69
AISTE	68
ALA	68
ANZHELA	68
BURCU	68
DANICA	68
DIKTE	68
DIVYA	68
DOROTHEA	68
ESTELLA	68
FLAVIA	68
FRYD	68
KITTE	68
LIUDMILA	68
LUANA	68
LYA	68
MARIKKA	68
MARILYN	68
MASA	68
MAUREEN	68
NASIM	68
NICOLINA	68
RANNVÁ	68
ROCIO	68
SVENJA	68
ZEINA	68
ANAMARIA	67
AYFER	67
DOMINIQUE	67
ERIN	67
HIND	67
HULDA	67
KEZIA	67
LIDIJA	67
LILO	67
MARLIN	67
NAHLA	67
NEELA	67
NERMINA	67
NIHAL	67
SAFIYE	67
SHAHAD	67
SHIVA	67
YAREN	67
ZENA	67
ANNE-BIRTHE	66
ANTONELLA	66
CHRIS	66
DORINA	66
ELANUR	66
ERVA	66
FADUMA	66
JAGODA	66
JOSEPHINA	66
KASTANJE	66
KITTI	66
MADIHA	66
MALUCA	66
MANDY	66
MARISSA	66
NIMO	66
PUSLE	66
ROLA	66
RONYA	66
SALAM	66
SENAY	66
SHAHIDA	66
AGUSTINA	65
AIYA	65
ANAB	65
CECILLIA	65
CHELSEA	65
DARIN	65
ESRAA	65
HILMA	65
JANNAT	65
KRESTINA	65
LAIBA	65
LAVINIA	65
LESLIE	65
NOLIA	65
RAGHAD	65
RUBINA	65
SANAZ	65
SHUKRI	65
SÜMEYYE	65
THAO	65
ABIDA	64
AILA	64
ALVIRA	64
ANJALI	64
ASIYAH	64
AZADEH	64
BINA	64
ELVI	64
GABI	64
GRIT	64
GÜLTEN	64
HASNA	64
ILARIA	64
INGEGERD	64
KONNI	64
LAMA	64
MELIS	64
MIAMAJA	64
NADEZHDA	64
NATALYA	64
NOREEN	64
PATRIZIA	64
PETRONELA	64
ROBINA	64
SOLOMIIA	64
STEFFANI	64
AILEEN	63
AMAR	63
ANNE-LIS	63
ANNSOFIE	63
EVELINE	63
GYRITHE	63
HANIA	63
IBTISAM	63
IDIL	63
IFRAH	63
IVANKA	63
JONA	63
JULIETA	63
KHADIJAH	63
LEE	63
MARTE	63
MYROSLAVA	63
NISRIN	63
NOAH	63
SEDRA	63
SILVA	63
TRACY	63
ÖZGE	63
ALYSSA	62
ANICA	62
ANNE-LINE	62
ANN-KATHRINE	62
CASANDRA	62
CEREN	62
CLEA	62
DAGMARA	62
DOAA	62
DORETHE	62
DUDU	62
FARIDEH	62
FRAUKE	62
HAILIE	62
HANI	62
IKRAM	62
KISSER	62
LAXMI	62
LORA	62
MEENA	62
MST	62
NØNNE	62
RAZAN	62
ROSALIA	62
RUT	62
SHAMIM	62
SILLA	62
SUADA	62
VIKI	62
WILLA	62
ANELISE	61
ANUSHA	61
CHERRY	61
CHRISTIE	61
FATOU	61
GEORGETA	61
HANIFA	61
HUONG	61
JIN	61
KAREN-LISE	61
LJUBICA	61
LUCYNA	61
MALUE	61
MARCELINA	61
MARICA	61
MARTHE	61
MELLANIE	61
MIROSLAVA	61
NAFISA	61
NERINGA	61
NINNI	61
NURIA	61
OTILIA	61
POULINE	61
ROKSANA	61
SASELINE	61
SÜKRAN	61
TURI	61
XIN	61
ASEEL	60
CELIN	60
DÖNDÜ	60
ELEA	60
ELY	60
FRANCES	60
HALIMO	60
HAYLEY	60
HEATHER	60
KADRIYE	60
KARA	60
KIDA	60
LUZ	60
MAIKA	60
MARINE	60
NELLE	60
OLA	60
ROWENA	60
SAADIA	60
SENAIT	60
SHILAN	60
SOLIN	60
SORAYA	60
TEKLA	60
TIMEA	60
VENUS	60
ANASTASIYA	59
ANNA-SOPHIE	59
CHANNE	59
CHILLI	59
CONSTANCE	59
ELIS	59
FANNI	59
FERESHTEH	59
HANIM	59
IDA-SOFIE	59
ISABELA	59
ISLA	59
JUNO	59
MARGUERITE	59
MARINELA	59
MARLA	59
MISHA	59
NEGIN	59
NOELLA	59
PAPRIKA	59
ROMA	59
SAJIDA	59
SHAHD	59
SHAHED	59
ULRIKKA	59
WIOLETA	59
ZILAN	59
AFSANEH	58
ALDA	58
ANNA-MARGRETHE	58
CEYLAN	58
ELLINORA	58
EMILIIA	58
GALYNA	58
GHAZALA	58
HUMAIRA	58
ILEANA	58
INAYAH	58
IZA	58
KALINA	58
KIMI	58
KIRAN	58
LITTEN	58
LOREDANA	58
MALWINA	58
MARIJANA	58
MERIEM	58
MIN	58
MITZIE	58
NADEZDA	58
NELLA	58
NIL	58
NINETT	58
RENA	58
REYHAN	58
SHIMA	58
SOMAYEH	58
WEI	58
ADISA	57
AIMA	57
AMARA	57
ANNALISA	57
ANTOINETTE	57
CRISTINE	57
DIDEM	57
EYA	57
FARHIYA	57
GIOVANNA	57
HEGE	57
HERA	57
JIAN	57
JONNY	57
LIVE	57
LOVA	57
MILIA	57
MIREILLE	57
NIMET	57
NURGÜL	57
PERNELLE	57
ROMANA	57
SALOME	57
SAMRA	57
SILVIJA	57
TRICIA	57
VAN	57
YOLANDA	57
ANISSA	56
ASMITA	56
ASSIA	56
CAMMA	56
CITA	56
DAN	56
ELENE	56
ESLEM	56
FARTUN	56
GILLIAN	56
HURIYE	56
JAZMIN	56
JEKATERINA	56
JESSIKA	56
JUANA	56
KEZIBAN	56
KJESTINE	56
LÉA	56
LISANNE	56
MERIAM	56
MILJA	56
OXANA	56
RÉKA	56
RODICA	56
ROSEMARY	56
SANTA	56
SELAM	56
TUVA	56
YAZMIN	56
YEN	56
ZASCHA	56
ABELONE	55
AMIE	55
ANN-CHRISTIN	55
ANNE-CHRISTINE	55
ANN-METTE	55
ARIN	55
AUD	55
CHARLENE	55
DARYA	55
EJ	55
EVIG	55
EYLÜL	55
FARHAT	55
GABY	55
HEJDI	55
IMANE	55
INDRE	55
INGEMARIE	55
KONSTANTINA	55
KSENIA	55
LORETA	55
MAHNOOR	55
MARIAMA	55
MEERA	55
MELIAH	55
MINH	55
NADYA	55
NAJWA	55
NANETT	55
NILÜFER	55
PIPALUK	55
POLA	55
PRINCESS	55
SAGAL	55
SAMARA	55
TRANG	55
VASILIKI	55
VIVA	55
YALDA	55
YUE	55
ZOZAN	55
ALISE	54
ANISHA	54
ANNISETTE	54
ANU	54
ANWAR	54
BOJANA	54
DONYA	54
DÓRA	54
ETLY	54
FOZIA	54
HUI	54
INÉS	54
INGER-MARGRETHE	54
IRAM	54
JEANINE	54
KASANDRA	54
LATIFE	54
LYNG	54
LYUDMYLA	54
MELDA	54
MILKA	54
MIRAH	54
MONA-LISA	54
NADIYA	54
NELIA	54
NERIMAN	54
OLYMPIA	54
REHANA	54
SAFINA	54
SEVVAL	54
SHANNA	54
SOLVEI	54
SUI	54
THERESIA	54
TINKE	54
ZAINEB	54
AGNESE	53
AUSTEJA	53
BATUL	53
CARLOTTA	53
DALILA	53
DIMITRA	53
ELMAS	53
ESIN	53
EVITA	53
FATUMA	53
GUN	53
HENRIJETTE	53
HUSNA	53
LEI	53
LIGA	53
LOUIZA	53
MARGRÉT	53
MILDA	53
NECLA	53
NICKOLINE	53
SAM	53
SEVAL	53
SUSHMA	53
TATYANA	53
WIESLAWA	53
ZANA	53
AQSA	52
ASLAUG	52
BERNA	52
DEEPA	52
EMANUELA	52
GERALDINE	52
GUÐRÚN	52
GUNN	52
IRA	52
JASNA	52
JINAN	52
KATA	52
KATHJA	52
KRISTÍN	52
LENORA	52
LEONOR	52
LILOU	52
MERITA	52
NOELIA	52
PERLE	52
PIXIE	52
QIAN	52
RACHA	52
RUSLANA	52
SAYNAB	52
SHAKILA	52
SHARIFA	52
SYLVIE	52
UBAH	52
VENEDA	52
YOUSRA	52
ZAINA	52
ALIDA	51
ANAM	51
ANNEKE	51
ANNEMONE	51
ATEFEH	51
BIBBI	51
CAISA	51
CARA	51
DOLLY	51
ELNAZ	51
FOUZIA	51
GINE	51
HAIFA	51
HINA	51
ILZE	51
IVETA	51
JIA	51
JUNI	51
KIANA	51
LAIA	51
LAMAR	51
LYNN	51
MALAN	51
MAXINE	51
MICA	51
NAJLA	51
NICHOLINE	51
RAJAA	51
RENI	51
SAVANNA	51
SEPIDEH	51
SILAN	51
TALIN	51
TAMANA	51
WILDE	51
ZOIA	51
ADDIE	50
ADELINE	50
ANILA	50
ANNA-METTE	50
ANN-CATHRINE	50
ARIANE	50
AVIAAJA	50
BATOOL	50
BICH	50
DÖNE	50
ELIDA	50
FINE	50
FLORINA	50
FRIEDERIKE	50
GERGANA	50
HAWRA	50
IDAMARIE	50
KECIA	50
KLEO	50
LAMIJA	50
LIISA	50
LILYA	50
LUMI	50
MABEL	50
MAGGI	50
MARCIA	50
MISBAH	50
NANNI	50
NENA	50
NURHAN	50
RABAB	50
RADMILA	50
SHANIA	50
SHANNIE	50
TIANA	50
TUGCE	50
VITTA	50
WILLOW	50
ZELDA	50
ZÜBEYDE	50
ALLISON	49
AMENA	49
AMIRAH	49
AUGUSTE	49
DIA	49
DIYA	49
DOINA	49
DORITH	49
DURITA	49
ELOISE	49
EMMA-SOFIE	49
EUNICE	49
HADIYA	49
HALEY	49
HANIYA	49
JIE	49
KHAWLA	49
LONI	49
LOULOU	49
MAIBRITH	49
MARGARETHA	49
MARGARETHE	49
MICHÈLE	49
MILLE-MARIE	49
NAIJA	49
NAUJA	49
NORIA	49
PEGGY	49
RAMIZA	49
RIHAM	49
SEEMA	49
SENEM	49
SIGRÚN	49
SUSSAN	49
TAHANI	49
VIORICA	49
WAHIDA	49
WARDA	49
YASMEEN	49
ALIN	48
ANNAGRETHE	48
ASRA	48
AYAAN	48
BEATHE	48
BESSIE	48
BRYNJA	48
CHARLOTTA	48
CORDELIA	48
ECATERINA	48
ELLEN-MARIE	48
EVA-MARIE	48
EVANGELIA	48
EYLEM	48
FILUKA	48
HOANG	48
HUMA	48
ISADORA	48
LIAN	48
LIEN	48
LIMA	48
MEDIHA	48
NASEEM	48
PARVEEN	48
SEJLA	48
SIGRIDUR	48
SUJATA	48
UGNE	48
VITTORIA	48
WICKY	48
XIAO	48
ZERINA	48
ZITTA	48
ZÜLEYHA	48
ANANYA	47
ANNE-KRISTINE	47
BAHAREH	47
BANA	47
BERRIT	47
BOHDANA	47
BOUCHRA	47
CLARA-SOFIE	47
DEIMANTE	47
DICLE	47
DOREEN	47
GUL	47
HANANE	47
HANNE-LISE	47
HAWRAA	47
HIAM	47
IPEK	47
JOSEFIN	47
JULITA	47
KARMA	47
KATYA	47
LENUTA	47
LERKE	47
MAISA	47
MALIAH	47
MELANIA	47
MILDRED	47
NEVA	47
SHAIMAA	47
SISSI	47
SOBIA	47
SOFÍA	47
STEFFI	47
VASILICA	47
VELA	47
VIKTÓRIA	47
AI	46
ALEXIS	46
ALMAS	46
ANKA	46
ANN-CHARLOTT	46
ANN-DORTE	46
ANNEBETH	46
ANNELIESE	46
ARSEMA	46
ASTA-MARIE	46
CHASTINE	46
DOT	46
ELIZ	46
ENNA	46
GUNNI	46
GÜLLÜ	46
HADEEL	46
HAWO	46
HIBO	46
IGA	46
JOVANA	46
KATHERINA	46
KIMBERLEY	46
LIAH	46
LOVISA	46
LUMINITA	46
MAGNY	46
MAJDA	46
MEIKE	46
NAGHAM	46
NIKI	46
NIKKIE	46
PRANEE	46
RAJA	46
RITVA	46
SEBIHA	46
SERINA	46
SEVIL	46
SIENA	46
SINNA	46
SMILA	46
TIRIL	46
TONNIE	46
USHA	46
VINIE	46
ANNASOFIE	45
BRIGITA	45
CHARMAINE	45
CRISTIANA	45
DAIANA	45
EIRA	45
ELVAN	45
EMMALI	45
GÜLER	45
GÜLSEREN	45
HAYRIYE	45
HOA	45
IBTISSAM	45
INAAYA	45
INGER-LIS	45
ISMETA	45
JURATE	45
KATHRINA	45
KNIRKE	45
LILAS	45
LILJAN	45
LU	45
MARIEKE	45
MEHWISH	45
NAZ	45
NICHOLE	45
NIELSINE	45
PHILIPA	45
RAFAELA	45
ROSIE	45
SEBAHAT	45
SIMRAN	45
SOHA	45
SUSMITA	45
UTA	45
VICKTORIA	45
ZINAIDA	45
ALAYA	44
ANELA	44
ANNE-GITTE	44
ANNE-VIBEKE	44
BRANKA	44
CALINA	44
DARJA	44
DELAL	44
EIKE	44
EIRINI	44
ENAS	44
ESTERA	44
GIEDRE	44
ILIANA	44
INGIBJÖRG	44
INTISAR	44
JOVITA	44
LILIYA	44
LIZET	44
LOURDES	44
LUCÍA	44
MARGA	44
MAYRA	44
MIKKA	44
MORGAN	44
NALA	44
NITTAYA	44
ORSOLYA	44
PEARL	44
PUJA	44
QAMAR	44
RAMLA	44
SAJA	44
SANNY	44
SENIA	44
SHADI	44
SHAGUFTA	44
SOLBJØRG	44
SUSY	44
TAISIIA	44
TANNI	44
VIKKI	44
YUN	44
ADI	43
AFAF	43
AKRAM	43
ANN-KARINA	43
AZIME	43
BITA	43
BUSRA	43
DESISLAVA	43
DOROTHY	43
DRUDE	43
DUNG	43
ECE	43
EVANGELINE	43
FARHANA	43
GÜLHAN	43
HAFIDA	43
HANEEN	43
HARPER	43
JOLENE	43
JUNA	43
KHADIJEH	43
KINE	43
KJERSTI	43
LEANNE	43
LIL	43
LINETT	43
LING	43
LUWAM	43
MALI	43
MANDANA	43
MARCELLA	43
MARIELLA	43
MARILOU	43
MARJA	43
MONIA	43
NAHIDA	43
NILAY	43
PILAR	43
QING	43
RENUKA	43
RIHANNA	43
RODA	43
SALI	43
SASHIA	43
SEMIRA	43
TAHMINA	43
TONJA	43
VIKA	43
VIVIENNE	43
YANG	43
YAROSLAVA	43
YASAMIN	43
ZUHAL	43
AGNETA	42
ALDONA	42
AMAAL	42
ANJANA	42
ARTA	42
AURELIJA	42
AYSHE	42
BRUNA	42
CENIA	42
CEYDA	42
CEYLIN	42
CHENETTE	42
DARINA	42
DOHA	42
GULLA	42
HELIA	42
IANA	42
IVONA	42
JOUMANA	42
KOBRA	42
MARICEL	42
MARI-LOUISE	42
MARJORIE	42
MASHA	42
MAYSA	42
METHE	42
NACIYE	42
NATALLIA	42
ODETTE	42
RAHWA	42
RUMEYSA	42
SAYA	42
SEHAM	42
SIMIN	42
SNIZHANA	42
SUPAPORN	42
SØLVE	42
TINKA	42
ULLA-BRITT	42
VIVI-ANN	42
ZEYNEB	42
ANABEL	41
ANASTAZJA	41
ANNE-MARIA	41
ARMINA	41
ASA	41
BENNA	41
CELLINA	41
CHANDRA	41
DILBER	41
FABIENNE	41
FADWA	41
FAWZIA	41
GUDNY	41
HABIBE	41
INGE-MARGRETHE	41
JANNIKE	41
JESSI	41
JOHANNAH	41
JOSEFIA	41
KATHINKA	41
KENYA	41
LENDA	41
LISSE	41
LUCINDA	41
LY	41
MACKENZIE	41
MARIE-LUISE	41
NABIHA	41
NAZIFE	41
NELL	41
NEVENA	41
NGUYEN	41
NI	41
NIGHAT	41
NINJA	41
PHILLIPA	41
RAKUL	41
RANDY	41
RAZIYE	41
RIZWANA	41
SHAHIN	41
SHARMILA	41
SKYE	41
SOPHIE-AMALIE	41
SZILVIA	41
SØLVI	41
TAMMIE	41
TELMA	41
THORDIS	41
TIFFANIE	41
TIINA	41
TIJANA	41
XUAN	41
YANINA	41
YOKO	41
ZSOFIA	41
ZSÓFIA	41
ADRIENN	40
ALPHA	40
ARCHANA	40
ASTER	40
BUKET	40
CATIA	40
CENNET	40
CIARA	40
EDDY	40
ELIANE	40
FAISA	40
HRAFNHILDUR	40
IKRA	40
INÊS	40
ISIDORA	40
JELVA	40
JUANITA	40
JULE	40
JYOTI	40
LILIANE	40
MAJIDA	40
MARGAUX	40
MARGHERITA	40
MARIBEL	40
MARIN	40
MARINELLA	40
MARLEEN	40
MARZIA	40
MAUDE	40
MAYBRITH	40
MELUA	40
MIRAL	40
MIRELLA	40
MIROSLAWA	40
NADIRA	40
NASIMA	40
NEEMA	40
OONA	40
RAHEL	40
REKA	40
SADIE	40
SASIA	40
SHAHRZAD	40
SHAMA	40
SHIREEN	40
SIKA	40
TASHA	40
TING	40
TORILL	40
TROJA	40
VITALINA	40
WIDAD	40
YAMINA	40
YORDANOS	40
ZANE	40
AMNE	39
ANAIS	39
ANIELA	39
ANN-KRISTIN	39
ANNMARI	39
ASAL	39
ASIMA	39
ASJA	39
BIRSEN	39
BISAN	39
BOLINE	39
CLARE	39
CORINNE	39
DAIMI	39
ELINORA	39
ELMEDINA	39
ELONA	39
FENYA	39
FERIAL	39
FIGEN	39
HANNE-MARIE	39
HELLE-VIBEKE	39
HEND	39
ILDIKO	39
INGUNN	39
ISMAHAN	39
JANNET	39
JORUNN	39
JUMANA	39
KAVITHA	39
LINNA	39
LYUBOV	39
MARIELLE	39
MARYA	39
MATYLDA	39
MIMMI	39
NAJIA	39
NANNE	39
NEELAM	39
NEGAR	39
NESE	39
NÓRA	39
NOSHEEN	39
NURSEL	39
OTTILIA	39
RANNVA	39
REHAM	39
REIDUN	39
SATI	39
SELENE	39
SHAISTA	39
SHANTI	39
SNEHA	39
STELA	39
SUHA	39
SUNNEVA	39
SUZIE	39
SYSSER	39
THINE	39
TORDIS	39
TRINA	39
UMME	39
UNNA	39
WILJA	39
ALBERTA	38
ANDRA	38
ANESA	38
ANNA-LENA	38
ANZHELIKA	38
ARLINDA	38
ARTEMIS	38
BOTHILDE	38
BRIANNA	38
CHEN	38
CHRISTIANA	38
COLETTE	38
DANNA	38
DAYANA	38
DUHA	38
ERMINA	38
EYDNA	38
FANG	38
FARDOWSA	38
FATMEH	38
GYTTE	38
HASTI	38
INESA	38
IZABEL	38
JENAN	38
JORUN	38
KAMALA	38
KATHY	38
KAWSAR	38
KHADIJE	38
LAIMA	38
LOISE	38
MANILLA	38
MANNA	38
MARIEM	38
MARTHINE	38
MARYAMA	38
MEDIA	38
MIA-MAJA	38
MICKA	38
MYRA	38
NIRMALA	38
RANIM	38
RAZIJA	38
REKHA	38
ROJDA	38
RUDI	38
SAMANEH	38
SAMSAM	38
SANDHYA	38
SEFIKA	38
SEMHAR	38
SHIELA	38
SÓLEY	38
STÉPHANIE	38
SULTANA	38
SUZANNA	38
SWATI	38
TANNE	38
VLADA	38
YELVA	38
ÜMMÜ	38
ZAHIDE	38
ZIBA	38
AGDA	37
AGNESA	37
AISA	37
ALEV	37
ALIAH	37
ALIX	37
ALMAZ	37
ANDREIA	37
ANNA-GRETE	37
ANNA-LISA	37
ANNE-CHARLOTTE	37
BETTE	37
BLERTA	37
BRIDGET	37
CHI	37
CONSTANZA	37
CSILLA	37
CÆCILIA	37
DISA	37
ELSABETH	37
FABIOLA	37
FADILA	37
FALKE	37
FEVEN	37
FEYZA	37
FRAYA	37
GÖNÜL	37
HA	37
HAJRIJA	37
HALLIE	37
HANH	37
HANSA	37
HEKLA	37
HERLE	37
HRISTINA	37
ILLONA	37
ISOBEL	37
JANNY	37
JÓNA	37
KANJANA	37
LESLEY	37
LINNE	37
LÍV	37
LORNA	37
MAHTAB	37
MERHAWIT	37
MIGLE	37
MIHRIBAN	37
MILAGROS	37
MIRVAT	37
NARMIN	37
NASRO	37
NEJRA	37
PING	37
RADHIKA	37
REBEKAH	37
RINE	37
RÓSA	37
ROZALIA	37
SAFIRA	37
SANDRINE	37
SANIYE	37
SHADIA	37
SLADJANA	37
SOFFI	37
SOLBJØRK	37
STEINUNN	37
SYBILLE	37
TANNIE	37
TU	37
TYRA	37
UNN	37
VIENNA	37
VLORA	37
ZARIFE	37
ZINEB	37
ZOHAL	37
ØZLEM	37
ÖZNUR	37
AFNAN	36
ALANA	36
AMRITA	36
ANE-METTE	36
ANNE-MIE	36
ANN-KIRSTINE	36
AOIFE	36
AREZOO	36
AVESTA	36
AZAM	36
BANIN	36
BAO	36
BEGITTE	36
BELINAY	36
BERGLIND	36
BOGUMILA	36
CATE	36
CATHY	36
DONIA	36
ELODIE	36
ELORA	36
ENID	36
ENISE	36
ESTA	36
FATMIRE	36
FINJA	36
HAKIMA	36
IKRAN	36
INESE	36
IZABELL	36
JAKOBINE	36
JENIN	36
KALPANA	36
KANI	36
KASIA	36
KIRSE	36
KUBRA	36
LADAN	36
LAKSHMI	36
LEMAN	36
LENEA	36
LENNIE	36
LEONORE	36
LIANNE	36
LILAN	36
LIOUDMILA	36
LIW	36
LØKKE	36
MAIIA	36
MARGRIT	36
MOLLI	36
NADINA	36
NEHIR	36
NOHA	36
PARWIN	36
RIYA	36
SALKA	36
SAMRAWIT	36
SANNAH	36
SIRID	36
SUMEYA	36
TAGHRID	36
UNNUR	36
VIVIANA	36
ZINAT	36
ZOHA	36
ZUHRA	36
ADIBA	35
AIMÉE	35
ALMEDINA	35
AMNEH	35
ANASTASSIA	35
ANDA	35
ANNA-KARINA	35
ANNA-SOFIA	35
ANNBRITT	35
ANNELOUISE	35
ARABELLA	35
ARIEL	35
ARNELA	35
ARWA	35
ÁSA	35
ÁSTA	35
AYSENUR	35
BATOL	35
BERTHE	35
BRYNHILD	35
CARLI	35
CECILE	35
CHARLOTT	35
CHERYL	35
DESTINY	35
DRITA	35
EDONA	35
ELANOR	35
ELVINA	35
FILLIPPA	35
FRANCA	35
HERTA	35
HOMA	35
ISELIN	35
IVONNE	35
JEANNA	35
JOLITA	35
JÚLIA	35
KANNIKA	35
KAY	35
KERSTINE	35
KIRSTEN-MARIE	35
LEELA	35
LUCILLE	35
LULA	35
