Efternavne, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
BØTTCHER	306
CARØE	306
EGGERTSEN	306
HAGEMANN	306
KØSTER	306
LYNNERUP	306
LYSDAL	306
MARQUARDSEN	306
NØRTOFT	306
SCHJØTT	306
VIGSØ	306
ØLAND	306
BØNDERGAARD	305
EKELUND	305
KIM	305
TEILMANN	305
VALBJØRN	305
AMIRI	304
BLOK	304
EHMSEN	304
ILSØE	304
MAI	304
BOUTRUP	303
BRAMMER	303
BRINCK	303
BURMEISTER	303
BÆRENTZEN	303
ERBS	303
HYLDIG	303
HØJSGAARD	303
KHALAF	303
RATHJE	303
ROSENVINGE	303
WENDT	303
BIRKMOSE	302
HALLING	302
SALEM	302
SKOVSEN	302
UHRE	302
VESTERAGER	302
AHM	301
BAASTRUP	301
GRUNDAHL	301
RISHØJ	301
ULDALL	301
WIBORG	301
AUTZEN	300
EG	300
ERNSTSEN	300
JULIUSSEN	300
LANGER	300
LUNDIN	300
MOESTRUP	300
PEJTERSEN	300
SIMON	300
VOETMANN	300
BRAUN	299
BRUNSGAARD	299
BRÄUNER	299
HELT	299
KAMMERSGAARD	299
AKRAM	298
ANWAR	298
HAASE	298
HAGENSEN	298
HALSKOV	298
RISGAARD	298
ROUSING	298
BØNNELYKKE	297
KILDEGAARD	297
MEINERTZ	297
GRANDT	296
HØI	296
KAALUND	296
KARIMI	296
KÜCÜKAVCI	296
STRUNGE	296
BANGSGAARD	295
HVILSOM	295
MOUSSA	295
NYRUP	295
TVEDE	295
BONDERUP	294
FJORD	294
FRISCH	294
FROSTHOLM	294
GODSK	294
LØKKEGAARD	294
SKOVSTED	294
VARMING	294
YASAR	294
BLAK	293
ELNEGAARD	293
HOLSE	293
LAULUND	293
LY	293
NYGÅRD	293
PREISLER	293
STENHOLT	293
STIDSEN	293
WITH	293
BUNDESEN	292
KYNDESEN	292
LØKKE	292
STEPHENSEN	292
BONNICHSEN	291
FICH	291
FLARUP	291
JUNGERSEN	291
LÆRKE	291
RIEDEL	291
SEIDELIN	291
STEIN	291
STENDERUP	291
TUXEN	291
BRØNS	290
ESTRUP	290
NIELSSON	290
QUISTGAARD	290
STEENHOLDT	290
WILLE	290
BORDING	289
CORDES	289
HOLMBOE	289
MUNDT	289
STÆRMOSE	289
BUCHHAVE	288
DAHLSTRØM	288
HØJFELDT	288
LINDSKOV	288
NYBERG	288
THING	288
VEJEN	288
WESSEL	288
BINDSLEV	287
BUCHWALD	287
KONGE	287
MEHMED	287
SKALS	287
ZHAO	287
KIRKETERP	286
LØNSTRUP	286
SCHANDORFF	286
DALAGER	285
FYNBO	285
HVELPLUND	285
RAVNBORG	285
AABY	284
BERISHA	284
LYNGBY	284
NORDESTGAARD	284
SAABY	284
SIIG	284
ALBRECHT	283
BERNTH	283
CAKMAK	283
EGEDE	283
HVIDT	283
MONDRUP	283
ROSENQUIST	283
RUD	283
SKJØTH	283
INGVARDSEN	282
SANDFELD	282
SIGGAARD	282
WITTRUP	282
ARENTSEN	281
GRUNNET	281
YU	281
ZHOU	281
IWERSEN	280
JOVANOVIC	280
KYHN	280
LAWAETZ	280
SCHULZE	280
TINGLEFF	280
TREBBIEN	280
BYRIALSEN	279
DETHLEFSEN	279
GRAUGAARD	279
KASTBJERG	279
SCHÄFER	279
STRANDBERG	279
SUN	279
WILKEN	279
ØSTERBYE	279
ASKHOLM	278
BOLDT	278
DYRBY	278
DYRING	278
ROSENKRANTZ	278
ULSTRUP	278
VALSTED	278
VIBE	278
ØSTRUP	278
ARNDT	277
EILERSEN	277
GUDIKSEN	277
JONASEN	277
BOLDSEN	276
CORTSEN	276
DONS	276
KUHLMANN	276
VOGEL	276
BASHIR	275
GLAVIND	275
KRISTJANSEN	275
MØLLEGAARD	275
YALCIN	275
DAVID	274
DINSEN	274
DITLEV	274
DROST	274
GERLACH	274
GRØNFELDT	274
RAMADAN	274
STOLTZE	274
BRÆNDSTRUP	273
FRYDENDAL	273
KALLEHAUGE	273
KORTEGAARD	273
LANGELUND	273
LISBERG	273
RISE	273
SCHIØTT	273
DUCH	272
IVANOVA	272
ROMME	272
TINGGAARD	272
ZINCK	272
BLACK	271
BRAMMING	271
KÜHL	271
LINDBJERG	271
LØVGREEN	271
MELCHIOR	271
RADU	271
RØGE	271
ØSTERBERG	271
AGER	270
ANTHONSEN	270
BULL	270
EJLERTSEN	270
GLINTBORG	270
LJUNGBERG	270
LUNDSTEEN	270
MAIGAARD	270
ROLIGHED	270
RØNBERG	270
ADRIAN	269
EGESKOV	269
HOLLAND	269
LANGBERG	269
LØTH	269
SKOVHUS	269
BENNIKE	268
EJSTRUP	268
HAMZA	268
LINDQVIST	268
PODER	268
RAUFF	268
WENG	268
BASTRUP	267
DYBRO	267
GABRIELSEN	267
GÜL	267
HOLTEN	267
MØRKEBERG	267
RUBÆK	267
SVARRE	267
TOKMAK	267
CHABERT	266
DAL	266
DALGAS	266
DAUGBJERG	266
DIGE	266
ESKELUND	266
HALILOVIC	266
HOU	266
KARKI	266
LINDEMANN	266
LISBY	266
VEJRUP	266
AMBY	265
HOUMØLLER	265
MEINECHE	265
MOESLUND	265
WESTERBERG	265
BØGEBJERG	264
JANSSON	264
LAURBERG	264
SANDAL	264
AUGUSTESEN	263
HODZIC	263
LYBERTH	263
RANA	263
SEKER	263
ØLLGAARD	263
BUCHARDT	262
GOTTFREDSEN	262
GRØNDAL	262
HERBST	262
ROSENGAARD	262
TRUDSLEV	262
ZEUTHEN	262
HAUBERG	261
ROLSTED	261
RUDOLPH	261
SPLIID	261
TRILLINGSGAARD	261
VIUM	261
BØGGILD	260
INGVORSEN	260
JULIUS	260
REIMANN	260
AABERG	259
ADAN	259
NAGY	259
RIISBERG	259
VALEUR	259
BORGEN	258
BRYDE	258
ELLEBY	258
ELLING	258
HAMMERSHØJ	258
JUL	258
KESKIN	258
KÄHLER	258
SØNDER	258
AARØE	257
BRYLD	257
CLASEN	257
HUNDAHL	257
HYLLEBERG	257
KAASGAARD	257
LUNDAGER	257
PLATZ	257
SAEED	257
SKJOLD	257
TOUSTRUP	257
WEIS	257
ASP	256
BYRGESEN	256
DYRBERG	256
ERDOGAN	256
HVAS	256
ROSSING	256
STEINESS	256
CHRISTESEN	255
GANDRUP	255
HOSSAIN	255
HOSSEINI	255
LYAGER	255
NONBO	255
SCHRIVER	255
SHEIKH	255
TJØRNELUND	255
BAAGØE	254
ETTRUP	254
HAJI	254
HOLDGAARD	254
MAHAMED	254
RUSBJERG	254
BYRIEL	253
COLLIN	253
LU	253
REHMAN	253
SKOUBOE	253
STUB	253
DYRHOLM	252
EGGERS	252
ROSENGREEN	252
SALMAN	252
SYLVESTERSEN	252
USSING	252
ANTHONY	251
BERGGREN	251
BRØND	251
DÜRR	251
HALLE	251
RATH	251
EILERTSEN	250
EL-KHATIB	250
FOMSGAARD	250
FRØLICH	250
NAVNTOFT	250
NEVE	250
REVSBECH	250
STAUNSTRUP	250
SØLLING	250
VESTH	250
ÖZER	250
ALTINTAS	249
ARP	249
BARTHOLOMÆUSSEN	249
FÆRGEMANN	249
HAUNSTRUP	249
HJULER	249
KØNIG	249
LEONHARDT	249
MAUL	249
MYHRE	249
SAAD	249
VEDSTED	249
BJØRK	248
BROHUS	248
GAMMELBY	248
HELMER	248
HOSBOND	248
LINDHARD	248
NIKOLIC	248
PRIESS	248
RØNNING	248
SCHARLING	248
TIEDEMANN	248
TRANS	248
GEORGSEN	247
KLOSTERGAARD	247
KOBBERØ	247
KÖSE	247
LEHRMANN	247
LUNDORFF	247
MOSGAARD	247
NORDBY	247
TRANHOLM	247
ABILD	246
BRØNDSTED	246
DAN	246
FUCHS	246
HOFFMEYER	246
HØRNING	246
JUNCHER	246
KYNDE	246
SOLGAARD	246
AKSELSEN	245
IVANOV	245
LANNG	245
ROSENBÆK	245
TOPAL	245
WITTENDORFF	245
DE NEERGAARD	244
GRUBE	244
HORNBÆK	244
ROSENFELDT	244
RYBORG	244
TOMMERUP	244
ZHENG	244
ADSERSEN	243
BARTHOLDY	243
BIRKEBÆK	243
LEMVIG	243
MØBERG	243
WATSON	243
BØGESKOV	242
DOKTOR	242
FANGEL	242
HELLER	242
HO	242
HOE	242
HOLLESEN	242
JELLESEN	242
MIKAELSEN	242
NICLASEN	242
NØRREMARK	242
ROSING	242
SVANHOLM	242
THIELSEN	242
THODE	242
THOR	242
VOGELIUS	242
ADAM	241
AKDENIZ	241
DAHLIN	241
DIXEN	241
EVALD	241
HOFMANN	241
KONGSBAK	241
SVEISTRUP	241
VEJLGAARD	241
AKTER	240
ALMIND	240
BICEN	240
CIFTCI	240
DIEU	240
FINNE	240
GJESING	240
HOULBERG	240
KORNERUP	240
MORTHORST	240
NASSER	240
SCHLOSSER	240
TANDERUP	240
VIDEBÆK	240
BELL	239
EGSGAARD	239
HAURUM	239
HESTBECH	239
LENSKJOLD	239
LÜTZHØFT	239
RØNDE	239
SCHUMACHER	239
STARK	239
TRANKJÆR	239
BREMER	238
EBERT	238
GEJL	238
GRARUP	238
KIDMOSE	238
LEVISEN	238
PLESS	238
FJORDSIDE	237
GRAND	237
KARKOV	237
MARIEGAARD	237
MUHAMMAD	237
POPP	237
ROBINSON	237
SIDENIUS	237
SØHOLM	237
SØLTOFT	237
YOUSEF	237
AFZAL	236
BENJAMINSEN	236
BREDGAARD	236
BUI	236
GERDES	236
GÜLTEKIN	236
HENNING	236
HUNDEBØL	236
HØGSBERG	236
MEULENGRACHT	236
REIMERS	236
WINTER	236
KART	235
KRASNIQI	235
LINNEBERG	235
MAU	235
PRÆSTHOLM	235
SALIM	235
SCHØN	235
ASKJÆR	234
DANIEL	234
GARCIA	234
GRUNDTVIG	234
HASSELSTRØM	234
HESTBÆK	234
MELLERGAARD	234
ROSENSTAND	234
WALKER	234
AMDISEN	233
GRØNNEGAARD	233
KARTAL	233
LOLK	233
MOBERG	233
RAVNHOLT	233
RIAZ	233
SEVERIN	233
ZIMMER	233
EGGERT	232
FOGT	232
HAAR	232
HE	232
HINDKJÆR	232
HOUGESEN	232
KNAK	232
NYBOE	232
OLANDER	232
SIMONI	232
STENGER	232
TALEB	232
VERNERSEN	232
VOLDER	232
WERGE	232
WINBERG	232
WITTE	232
ØRTOFT	232
BERGHOLT	231
BRORSEN	231
FREDSTED	231
GADGAARD	231
HASHEMI	231
KELLY	231
LUTHER	231
PRIP	231
RANK	231
STAHL	231
STEINER	231
URBAN	231
BARTELS	230
BENZON	230
CIOBANU	230
HAMO	230
HARRIS	230
HOLMGREN	230
HØGSTED	230
HØRLYCK	230
LINDVIG	230
SALOMON	230
STEENSTRUP	230
STEGMANN	230
STRUVE	230
WARSAME	230
WEILE	230
ZHU	230
FRYDKJÆR	229
GAMST	229
GRAVERSGAARD	229
HEISELBERG	229
HJORTLUND	229
HØRUP	229
LYNGBYE	229
MELANDER	229
PLAUBORG	229
SAMSON	229
WILKENS	229
AKBARI	228
BORGGAARD	228
DIRKSEN	228
ESMANN	228
FJELDSTED	228
FURBO	228
HAMMERICH	228
KORSHØJ	228
LATIF	228
LØVENDAHL	228
SCHOUSBOE	228
STUBKJÆR	228
UCAR	228
UHRSKOV	228
ZANGENBERG	228
BHANDARI	227
FLY	227
HAAS	227
HAMBORG	227
HASSELBALCH	227
HOLK	227
JACKSON	227
KROGSTRUP	227
RØDGAARD	227
SKØDT	227
STRANDBY	227
ALSING	226
BLIGAARD	226
EKSTRØM	226
GOMMESEN	226
KIZILKAYA	226
RABEN	226
RAZA	226
SJØBERG	226
AKTAS	225
BOM	225
CORYDON	225
FREDBERG	225
GIVERSEN	225
GJØRUP	225
GRUBBE	225
HAUBJERG	225
HJERMITSLEV	225
JESPERSGAARD	225
KAHR	225
LEVRING	225
RABJERG	225
SKJØTT	225
STABELL	225
SULEIMAN	225
SVÆRKE	225
WEIBEL	225
WILLER	225
ØLGAARD	225
AASTED	224
HJØLLUND	224
KØLBÆK	224
NILSEN	224
ROM	224
WEGENER	224
YÜCEL	224
BØG	223
FAURSCHOU	223
LILJA	223
RAVNSBÆK	223
RØJKJÆR	223
SUNDGAARD	223
TOFTGAARD	223
TOMA	223
TRANE	223
AHRENKIEL	222
FRØSTRUP	222
GUPTA	222
ROLAND	222
SCHREIBER	222
THIIM	222
ZACHARIASEN	222
AHLE	221
BARFOED	221
BOVBJERG	221
CAO	221
FAST	221
GAARDBO	221
GAM	221
GUDMANDSEN	221
HOLMER	221
KHALID	221
NILAUSEN	221
BAYER	220
DOMINO	220
DYREBORG	220
FELDBORG	220
HADBERG	220
JEREMIASSEN	220
KIÆR	220
KURT	220
RANDLØV	220
CRONE	219
DAVIES	219
JACOBI	219
RAJA	219
SASS	219
SCHARFF	219
ØGENDAHL	219
BARSØE	218
BRÆNDGAARD	218
ENGEDAL	218
KÜCÜK	218
MELSEN	218
MOTH	218
MURPHY	218
MØGELVANG	218
NYVANG	218
OLIN	218
PABST	218
RAHR	218
THYKJÆR	218
AABO	217
ALSTED	217
DANDANELL	217
EL-SAYED	217
KJELSTRUP	217
KVORNING	217
LAVRSEN	217
LINDHOLT	217
LUNDTOFT	217
LØNBERG	217
MALTESEN	217
OLDENBURG	217
POULSGAARD	217
SCHWANER	217
TRAMPEDACH	217
WOLTER	217
ARNDAL	216
AZZAM	216
BERGLUND	216
BØGEDAL	216
DAMBERG	216
DYRVIG	216
NOORI	216
OKKELS	216
REFSTRUP	216
REX	216
VAGNER	216
VANGGAARD	216
ARVEDSEN	215
BECKMANN	215
BJØRNHOLT	215
FERNANDEZ	215
GINNERUP	215
PORS	215
RØRBÆK	215
STEENSGAARD	215
ALBERS	214
BERNHARD	214
CONRAD	214
EKLUND	214
ESKEROD	214
HALLBERG	214
JIANG	214
KØLLE	214
LEEGAARD	214
LENNERT	214
LORENSEN	214
ROSTGAARD	214
SPERLING	214
VINDUM	214
BINDER	213
BRANDER	213
HELLEDIE	213
JOHANNESSON	213
LAUMANN	213
NOBEL	213
PETROVIC	213
STOLTENBERG	213
VINKEL	213
WONG	213
ARIF	212
BIRKKJÆR	212
COBAN	212
GRANDJEAN	212
HEINESEN	212
JOHNSSON	212
KAA	212
KETELSEN	212
KUDAHL	212
LEI	212
PRANG	212
SANDAHL	212
SEN	212
ØSTERLUND	212
FREUND	211
FRYDENSBERG	211
GAJHEDE	211
HEISE	211
KAYED	211
KIRAN	211
KLINKE	211
KLYSNER	211
KØPPEN	211
MARSTRAND	211
MAZUR	211
NØRHAVE	211
PETRI	211
PFEIFFER	211
ROSENKJÆR	211
SCHUMANN	211
SIDO	211
THORSTENSEN	211
BAASCH	210
BECHER	210
KAYSEN	210
KHALED	210
KIIL	210
KOED	210
LISBJERG	210
MEYHOFF	210
MIDJORD	210
RUNE	210
SCHACHT	210
THISGAARD	210
THULIN	210
WINDFELD	210
BONNERUP	209
GJERLØV	209
HOLBEK	209
KJELDBJERG	209
OEHLENSCHLÆGER	209
PINHOLT	209
ROSENKRANDS	209
RYOM	209
THAGAARD	209
BAKKE	208
FINNERUP	208
HAILE	208
HAUGSTRUP	208
HJØRRINGGAARD	208
LOCK	208
NOESGAARD	208
RAND	208
TAMER	208
ABRAHAM	207
ADEN	207
BASNET	207
BILSTRUP	207
BODIN	207
BOESGAARD	207
BOZKURT	207
FRANTSEN	207
GRAMSTRUP	207
GROSS	207
HEDENSTED	207
LINTRUP	207
MOORE	207
NAUTRUP	207
NEXØ	207
SCHNACK	207
THORSTEINSSON	207
UGLEBJERG	207
BRØDBÆK	206
DOLLERIS	206
FØNS	206
HOLBECH	206
LEED	206
LYSEMOSE	206
NIKOLAISEN	206
SAMS	206
SCHRAMM	206
THOMPSON	206
WAHL	206
BIRKEMOSE	205
DREWS	205
ELHOLM	205
FREDBORG	205
GÜLER	205
HAUERSLEV	205
KARABULUT	205
KIRCHHOFF	205
KOBBERNAGEL	205
KUNZ	205
LORENZ	205
NAZARI	205
QUAADE	205
RUGAARD	205
UBBESEN	205
AGESEN	204
HARPSØE	204
HJULMAND	204
KAASTRUP	204
LILLIE	204
PAARUP	204
RADOOR	204
TEGLBJÆRG	204
UNDERBJERG	204
AUGUSTINUS	203
BØTTGER	203
CHEMNITZ	203
DJERNÆS	203
EIS	203
EKSTRAND	203
KEMPEL	203
KOLSTRUP	203
NØRMARK	203
REINHARDT	203
SONDRUP	203
STUBBERUP	203
THERS	203
BREGENDAHL	202
ENGELBRECHTSEN	202
FINDERUP	202
FLINK	202
FROBERG	202
GRØNTVED	202
HAUGSTED	202
HYMØLLER	202
INGVARTSEN	202
KNUTZEN	202
LAIER	202
OXHOLM	202
SAVRAN	202
SCHØNBERG	202
SCHØNING	202
DALSGÅRD	201
ELIASSON	201
GRAULUND	201
HESSNER	201
MAARUP	201
NAWAZ	201
OSTENFELD	201
SEIERSEN	201
SNITGAARD	201
TOXVÆRD	201
TRÆHOLT	201
VESTERLUND	201
CAMPBELL	200
FILSKOV	200
GELLERT	200
HABIB	200
JORDAN	200
KOCA	200
KOLLERUP	200
MANDAL	200
MASTRUP	200
MATTHIASEN	200
MORADI	200
RAMADANI	200
REINERT	200
SCHOUGAARD	200
VILLEFRANCE	200
VILLESEN	200
WRIGHT	200
YOUNG	200
BERGSTEDT	199
DRESCHER	199
ELMELUND	199
FLINTHOLM	199
HOLSTEIN	199
KLEIS	199
PAUSTIAN	199
POP	199
PORSBORG	199
SCHUSTER	199
SIDELMANN	199
THEIL	199
TILSTED	199
TÆKKER	199
AMUNDSEN	198
DAHM	198
FINSEN	198
HULGAARD	198
HØYRUP	198
KABEL	198
SCHØDT	198
SONNICHSEN	198
THORGAARD	198
URUP	198
USTRUP	198
VAABEN	198
WOZNIAK	198
BLOMBERG	197
CHAUDHARY	197
DETLEFSEN	197
DYRMOSE	197
KEINICKE	197
KORSBÆK	197
KROGAGER	197
LAMBÆK	197
LUNDBLAD	197
MARQUART	197
PHILLIP	197
PRYDS	197
QURESHI	197
SCHJERNING	197
STEENGAARD	197
STÆR	197
SUNDAHL	197
WHITE	197
ABILDSKOV	196
ASIF	196
BALTZERSEN	196
BAST	196
BRAAD	196
GUNNARSSON	196
KAPTAIN	196
KILDE	196
KOLBY	196
PATEL	196
SHEVCHENKO	196
THEMSEN	196
WOHLERT	196
BERGMAN	195
BERGQVIST	195
BOJER	195
GABRIEL	195
HALDRUP	195
HARTZ	195
HONORE	195
KIRSTEIN	195
LIBORIUSSEN	195
MUHLIG	195
NØRLEM	195
PULTZ	195
SCHAUMANN	195
THEISEN	195
THYE	195
WRAAE	195
ANKJÆR	194
BILAL	194
CERAN	194
FAGERBERG	194
FILIPSEN	194
FREDSGAARD	194
HEJLSKOV	194
HØSTRUP	194
KLOK	194
KOCAK	194
LYNGSØE	194
MARSCHALL	194
MARTINEZ	194
OKSEN	194
STØTTRUP	194
TRABJERG	194
TRÆRUP	194
WIED	194
ARNESEN	193
BIELEFELDT	193
BRANDI	193
BØNDING	193
DAO	193
DEMIRTAS	193
DUEDAHL	193
FRYDENDAHL	193
GUDBERGSEN	193
GUSTAFSON	193
HINDSGAUL	193
HORUP	193
LEGAARD	193
MALMGREN	193
MØLHOLM	193
REDZEPI	193
RINGSTED	193
SANDERHOFF	193
STIGAARD	193
TRØJBORG	193
ÜNAL	193
AHRENSBERG	192
DAOUD	192
HEGNER	192
HOLLEUFER	192
HUUSOM	192
LUU	192
MANNICHE	192
PANDEY	192
SAMSØE	192
SCHNELL	192
SCOTT	192
THESBJERG	192
THYREGOD	192
TIPSMARK	192
VENØ	192
WINSLØW	192
ATZEN	191
BEIERHOLM	191
BENDIKSEN	191
EBBE	191
GREVSEN	191
HEIDELBACH	191
HESSEL	191
LANDBO	191
LYDIKSEN	191
NORDBERG	191
SAPKOTA	191
SEJER	191
SPRINGBORG	191
THØSTESEN	191
TRINH	191
ULDAL	191
WRANG	191
BERTHOU	190
BODHOLDT	190
BRAAE	190
CORELL	190
DONG	190
EVENSEN	190
GUDE	190
HIMMELSTRUP	190
HOUE	190
KAY	190
LINDKVIST	190
LOMBORG	190
LOURING	190
LUDVIG	190
MAMMEN	190
MØLLGAARD	190
SJØRSLEV	190
AALLING	189
ASFERG	189
BAAGØ	189
BRANDSBORG	189
BURKAL	189
DICHMANN	189
DÜRING	189
ENGMANN	189
FORCHHAMMER	189
GAARD	189
HESEL	189
HORNEMANN	189
ISMAILI	189
ISRAELSEN	189
JOHANSON	189
KORGAARD	189
KRATH	189
POLD	189
RIGGELSEN	189
ROESEN	189
SEIDENFADEN	189
SØGÅRD	189
VIUFF	189
BJERGE	188
CHAABAN	188
CHAUDHRY	188
DE PLACE	188
DIEDRICHSEN	188
DYG	188
ELLEBÆK	188
GHIMIRE	188
GRAAKJÆR	188
HERTEL	188
LAMA	188
LAUSTRUP	188
MAJ	188
MOLDT	188
OHRT	188
PALLE	188
REESE	188
SALEEM	188
SIMMELSGAARD	188
ZAAR	188
ALALI	187
BELTOFT	187
HAUSTED	187
HESSELHOLT	187
HÅKONSSON	187
JAMIL	187
KARLSON	187
KLINKBY	187
KLÆRKE	187
KRØJGAARD	187
LEGARTH	187
MATTESEN	187
REITZ	187
ROBERTS	187
SIG	187
SKOUSEN	187
SKOVBORG	187
TIND	187
TRADS	187
VORRE	187
CALISKAN	186
ELMSTRØM	186
FUNK	186
HELLESØE	186
KISS	186
KLUG	186
KRØLL	186
MAEGAARD	186
OSMANI	186
PORSE	186
SCHADE	186
SVENSON	186
TARIQ	186
THORNDAHL	186
TRYK	186
ALLER	185
BARTHOLIN	185
BERGH	185
BONNE	185
BRAHE	185
BRAUER	185
BREGNHØJ	185
CHOWDHURY	185
DUNKER	185
HAMILTON	185
HOLGAARD	185
KARACA	185
KREUTZFELDT	185
RAHMANI	185
ROMAN	185
SJØRUP	185
SKJOLDAGER	185
STAUNING	185
VEGGERBY	185
WIUFF	185
ZAMAN	185
DAVIS	184
DEICHMANN	184
FREY	184
GERTZ	184
HAMDAN	184
MAHARJAN	184
MURAD	184
OVERGÅRD	184
RØNNEST	184
TANGGAARD	184
TELLING	184
TORDRUP	184
VESTERHOLM	184
ALICI	183
AVDIC	183
DALSKOV	183
EWALD	183
FERSLEV	183
HOELGAARD	183
HOLMSGAARD	183
HYBSCHMANN	183
JESSING	183
JORDT	183
KEMPF	183
LAIGAARD	183
LØBNER	183
MORGEN	183
MOSBÆK	183
MÜNSTER	183
MØLBY	183
SELMANI	183
STOLTENBORG	183
THORBORG	183
BAHN	182
BETZER	182
ENGLUND	182
FRIES	182
GIVSKOV	182
GULD	182
HARPØTH	182
MARX	182
NOLSØE	182
OLUFSEN	182
PALMELUND	182
STOKLUND	182
TØNNING	182
VIKKELSØ	182
BERGEN	181
BIEHL	181
BULUT	181
DUONG	181
EDWARDS	181
GJEDSTED	181
JAGD	181
KARAMAN	181
KEIL	181
KING	181
NUUR	181
OKUTAN	181
OVERBECK	181
SCHØNEMANN	181
SKOVSENDE	181
SPECHT	181
STIGSEN	181
UTOFT	181
VON BÜLOW	181
ABDULLE	180
ALLEN	180
BISCHOFF	180
BLUME	180
BOERIIS	180
BREINBJERG	180
BROSBØL	180
BUCHHOLTZ	180
BYG	180
HAURITZ	180
HAVN	180
HOLDE	180
JOCHIMSEN	180
KAABER	180
KYSTER	180
LÜTHJE	180
LØVE	180
MA	180
MUNTEANU	180
MØLBÆK	180
REBSDORF	180
RISUM	180
SANTOS	180
SARWAR	180
SCHOUW	180
SCHUNCK	180
STEWART	180
WØLDIKE	180
ADLER	179
EMANUELSEN	179
ERREBO	179
HAUPT	179
JABER	179
KANNEGAARD	179
LICHT	179
MOUSTGAARD	179
MULBJERG	179
NOOR	179
NØRUP	179
RICH	179
ROSAGER	179
RUDE	179
SANDERSEN	179
SCHMÜCKER	179
STENBÆK	179
WITTROCK	179
ABDALLA	178
BEDSTED	178
BOAS	178
BØGSTED	178
COLAK	178
DAMGÅRD	178
GONZALEZ	178
KJÆRULF	178
LADING	178
LAZAR	178
LUKASSEN	178
MAARBJERG	178
MAINZ	178
NYHUUS	178
PORSGAARD	178
ROSENBECK	178
RUSU	178
SALIHI	178
SCHALDEMOSE	178
SHAHZAD	178
SIGURDSSON	178
SPANGENBERG	178
WALSH	178
WELLING	178
ABDULLA	177
ASANI	177
CHENG	177
ENGELSEN	177
HAGSTRØM	177
HELSTED	177
HENCKEL	177
HOUBORG	177
HUMMELSHØJ	177
KJÆRGÅRD	177
KORTSEN	177
KRONHOLM	177
MATZ	177
NANCKE	177
SANDBÆK	177
STEFFEN	177
SUNDBERG	177
THALUND	177
AMTOFT	176
BLOHM	176
CEDERHOLM	176
DIEMER	176
EEG	176
EGEDAL	176
ERDMANN	176
FLYGER	176
GANDERUP	176
GRINDERSLEV	176
HASAGER	176
KRAGLUND	176
NUR	176
NYLANDER	176
NØRBJERG	176
PETERSON	176
POPESCU	176
SAMSING	176
SANDVAD	176
THAISEN	176
VØLUND	176
WILS	176
ANTONISEN	175
AYDEMIR	175
BEHRENDT	175
BOLDING	175
BUTLER	175
DICH	175
ENGELBRETH	175
FRANSEN	175
GAMMELMARK	175
HAIDARI	175
HANSON	175
KNOP	175
LØWE	175
MAJID	175
QVORTRUP	175
RAMSGAARD	175
RISBJERG	175
ROSBORG	175
YUSEIN	175
BACHER	174
DA SILVA	174
FOBIAN	174
HAUCH	174
HUGHES	174
JAKOBSGAARD	174
KAAD	174
KROER	174
KVIESGAARD	174
LAUERSEN	174
LYSDAHL	174
NEDERBY	174
SHALA	174
SKJELMOSE	174
SYED	174
TRANGBÆK	174
VILLEMOES	174
VIUF	174
ØRBÆK	174
ALSTRØM	173
ASGHAR	173
BREMS	173
CAN	173
CHEHADE	173
FAURSKOV	173
GRIMSTRUP	173
HELWEG	173
HILDEBRAND	173
HOLLER	173
LAJER	173
MOMME	173
MØLLER-JENSEN	173
QASEM	173
SEEMANN	173
THINGHOLM	173
VESTERSKOV	173
VRAA	173
WARNCKE	173
WELLEJUS	173
WITTENKAMP	173
BARSLEV	172
BEBE	172
BEHREND	172
DIGET	172
EBERHARDT	172
ELMI	172
FIND	172
HARMANCI	172
HARRITZ	172
HEINSEN	172
ILLEMANN	172
LEVY	172
NEBEL	172
OFFENBERG	172
PAGAARD	172
ROY	172
STRUCK	172
VINGE	172
WESTER	172
YASSIN	172
BARDAKCI	171
BROUER	171
DAMSTED	171
DARWISH	171
DOLMER	171
DRAGSBÆK	171
ERIKSTRUP	171
GAO	171
GEHRT	171
GULDBRANDT	171
HEDEVANG	171
HELLE	171
HEMPEL	171
HORSTED	171
HU	171
KRAB	171
LINDING	171
RAMSKOV	171
SCHROLL	171
TOPCU	171
TORNBJERG	171
ATICI	170
BADER	170
BAKIR	170
BELLING	170
BJØRNLUND	170
CARL	170
CIFCI	170
DENIZ	170
DORNONVILLE DE LA COUR	170
ENGSIG	170
GÜNES	170
GØTTSCHE	170
HORNSHØJ	170
HUMMEL	170
KOLMOS	170
LANDER	170
LUNDEGAARD	170
SEIDLER	170
SVARE	170
SZABO	170
THOUGAARD	170
DAHIR	169
DAHLBERG	169
FACIUS	169
HA	169
HAUMANN	169
HELGESEN	169
JANS	169
KROMAN	169
MELBYE	169
NIM	169
RECHNAGEL	169
THORSØE	169
ULLAH	169
VILSEN	169
VINKLER	169
BOLLERUP	168
BOSS	168
BUDDE	168
BØNLØKKE	168
DAHLERUP	168
GRUE	168
HAACK	168
HINTZE	168
JÜRS	168
LUCAS	168
MAY	168
PEHRSSON	168
RAABY	168
SCHIØLER	168
SKYTT	168
STEN	168
VARGA	168
VEDSTESEN	168
VILSGAARD	168
ARSHAD	167
BREINER	167
BREUNING	167
BRYLLE	167
FONNESBÆK	167
GRØNVALL	167
HANGHØJ	167
HOEG	167
KOVACS	167
KOWALCZYK	167
LINDHOLDT	167
LUPU	167
