Fornavne til mænd, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
UGNIUS	11
VALDIS	11
VALENTINE	11
VALERY	11
VENKATESH	11
VERMUND	11
VESTI	11
VIÐAR	11
VIESTURS	11
VILTON	11
VISHWA	11
VLADAS	11
VLADUT	11
VLATKO	11
WAHIB	11
WALED	11
WASIF	11
WENZEL	11
XUÂN	11
YANNIS	11
YEKTA	11
YONUS	11
YUNAS	11
YUUSUF	11
YUVRAJ	11
ZABI	11
ZABIULLAH	11
ZAKARIAH	11
ZAMAN	11
ZAVIYAR	11
ZDENKO	11
ZI	11
ZOBAIR	11
ZOHAN	11
ZOUHAIR	11
ZUHER	11
ØSSUR	11
ABDELALI	10
ABDIFITAH	10
ABDILAHI	10
ABDIWELI	10
ABDULA	10
ABDULLAAHI	10
ABINASH	10
ABIR	10
ADAMAS	10
ADITHYA	10
ADYAN	10
AHAAN	10
AHAMED	10
AIRONAS	10
AIVIS	10
AJAZ	10
AJITH	10
AJUS	10
AKAN	10
AKLILU	10
ALEKSEY	10
ALEXANDRU-VALENTIN	10
ALLAH	10
ALTRIM	10
ALY	10
AMAAR	10
AMEYA	10
AMJED	10
AMMAD	10
AMOR	10
AMUND	10
ANDREI-CATALIN	10
ANDREI-IOAN	10
ANDREI-SEBASTIAN	10
ANIKET	10
ANKUSH	10
ANMAR	10
ANTONELLO	10
ANTON-EMIL	10
ARAVIND	10
ARDEN	10
AREL	10
ARIZ	10
ARPAN	10
ARSHAN	10
ASHFAQ	10
ASKUR	10
ASLAM	10
ASSAAD	10
ASSADULLAH	10
ASWIN	10
ATAHAN	10
AURANG	10
AVASH	10
AVESTA	10
AVISHEK	10
AWEYS	10
AYOOB	10
AZMAT	10
AZMI	10
BABER	10
BABOUCARR	10
BAHADIR	10
BANKIN	10
BARNY	10
BASAM	10
BASILE	10
BASIT	10
BAUTISTA	10
BEAT	10
BEAU	10
BEINIR	10
BELEND	10
BENDIK	10
BENSON	10
BENTLEY	10
BERNARDUS	10
BIAGIO	10
BILE	10
BINYAMIN	10
BIR	10
BIRKE	10
BOBI	10
BOGDAN-CONSTANTIN	10
BONIFACE	10
BOUCHAIB	10
BOZIDAR	10
BURKAY	10
CAMILLE	10
CARLES	10
CARL-MARTIN	10
CARL-PETER	10
CAVIT	10
CESARE	10
CHAKIB	10
CHARANJIT	10
CHARIF	10
CHIRAG	10
CONSTANTIN-DANIEL	10
CRILLES	10
DANIEL-ANDREI	10
DARIOUSH	10
DAVINDER	10
DE	10
DELBRIN	10
DENVER	10
DIL	10
DILLON	10
DIN	10
DINKO	10
DJANGO	10
DONATO	10
DORINEL	10
DORON	10
DOUWE	10
DREN	10
DRITAN	10
EAMON	10
EDHEM	10
EERO	10
EFKAN	10
EIRÍKUR	10
ELVAN	10
ENDI	10
ERROL	10
ESMAR	10
ESREF	10
EVGENII	10
EVGENIY	10
EYAL	10
FAEZ	10
FANIEL	10
FARBOD	10
FARHAT	10
FARUKH	10
FAYAZ	10
FINNBJØRN	10
FLORIN-IONUT	10
FLOYD	10
GAGAN	10
GAGIK	10
GASPARD	10
GEORGE-ADRIAN	10
GEORGE-DANIEL	10
GERHART	10
GIORGOS	10
GÍSLI	10
GOTTFRIED	10
GRACE	10
GRAZVYDAS	10
GRÉTAR	10
GULAM	10
GUO	10
GØRAN	10
GÖRAN	10
HADRIAN	10
HAFSTEINN	10
HAILE	10
HAMI	10
HANS-ULRICH	10
HAORAN	10
HASHI	10
HEÐIN	10
HEINS	10
HEMANT	10
HENRICK	10
HEWA	10
HINRIK	10
HJÖRTUR	10
HOCINE	10
HOSHANG	10
HRAFN	10
HUMAM	10
HÜSNÜ	10
IBIS	10
IBRYAM	10
ILIYAS	10
INO	10
IONAS	10
IONUT-ANDREI	10
IONUT-BOGDAN	10
IONUT-GABRIEL	10
ISAAM	10
ISAYAS	10
ISRAFIL	10
IZHAAN	10
IZUDIN	10
JAN-ULRIK	10
JANVIER	10
JARIS	10
JEAN-BAPTISTE	10
JEAN-CHRISTOPHE	10
JENS-FREDERIK	10
JERMAINE	10
JIAWEI	10
JONEL	10
JOON	10
JORMA	10
JØRGEN-OLE	10
JØRGEN-PETER	10
K	10
KAHSAY	10
KAM	10
KANIWAR	10
KARL-OSKAR	10
KARL-WILLIAM	10
KARTIK	10
KASTRIOT	10
KEDAR	10
KEEGAN	10
KEVINAS	10
KEYHAN	10
KHAMIS	10
KIET	10
KJÆR	10
KODY	10
KRESIMIR	10
KRITSADA	10
KRÆSTEN	10
KUDRET	10
KY	10
LANNI	10
LAW	10
LAWAN	10
LAZAROS	10
LEMAR	10
LENN	10
LESLAW	10
LEVY	10
LOC	10
LOKESH	10
LOUCAS	10
LUQMAAN	10
MADAN	10
MAGDI	10
MAHENDRAN	10
MAMOUN	10
MANAF	10
MANO	10
MANTVYDAS	10
MARIAN-CRISTIAN	10
MARTÍ	10
MARTIM	10
MATTEUS	10
MATTHÍAS	10
MATTHIES	10
MAYSAM	10
MAZVYDAS	10
MEBRAHTU	10
MEINHARD	10
MERIH	10
MERITON	10
MHAMED	10
MICLAS	10
MIESZKO	10
MIHLAS	10
MIKLLAS	10
MILIVOJE	10
MILKYAS	10
MILUTIN	10
MITCH	10
MITHUN	10
MOISE	10
MORIS	10
MOULAY	10
MOWAFAK	10
MUAREM	10
MULUGETA	10
MUNAWAR	10
MUNTASIR	10
MUTASEM	10
NAMAN	10
NAMIR	10
NAMO	10
NAREK	10
NASHAT	10
NASRAT	10
NASRATULLAH	10
NATTHAWUT	10
NEVILLE	10
NICHI	10
NICKLAZ	10
NIILO	10
NIKE	10
NIROSHAN	10
NORDIN	10
NURHAN	10
OLEKSANDER	10
ORESTIS	10
ORI	10
ORKUN	10
ORLIN	10
OSAMAH	10
OZGÜR	10
PAJTIM	10
PANTELIS	10
PARAMESWARAN	10
PARMINDER	10
PAULOS	10
PERIKLIS	10
PER-OLE	10
PHILIPPOS	10
PILUTAQ	10
PRAVIN	10
QAISER	10
QING	10
QUINTUS	10
RADI	10
RAFIC	10
RAFIQ	10
RAHMI	10
RAIM	10
RAJIB	10
RAMA	10
RAN	10
RAÚL	10
RAZ	10
REGINALD	10
RELU	10
RICHIE	10
RICHMOND	10
RINALDS	10
RIYADH	10
ROEL	10
ROGERIO	10
ROGERS	10
ROLF-DIETER	10
ROMEL	10
ROUDI	10
RÚBEN	10
RUDOLFS	10
RUHI	10
RUPAK	10
RUSLANS	10
RUSMIR	10
SABBIR	10
SAHIB	10
SAMARTH	10
SAMATAR	10
SANA	10
SARAVANA	10
SARAVANAN	10
SAYID	10
SEARE	10
SECKIN	10
SEFEDIN	10
SENED	10
SEPPO	10
SERTAC	10
SEYD	10
SHADAB	10
SHAHZEB	10
SHAI	10
SHARAN	10
SHAY	10
SHI	10
SHISHAY	10
SHKELZEN	10
SHPETIM	10
SHREYAS	10
SIAR	10
SIARHEI	10
SIRUS	10
SJURDUR	10
SOUHEIL	10
STEEN-OVE	10
STEF	10
STEFAN-ANDREI	10
STOJAN	10
SUAYIP	10
SUDAIS	10
SUDEEP	10
SUHEYB	10
SUJIT	10
SURAFIEL	10
SURENDER	10
SUTHARSAN	10
SØNNIK	10
SØRN	10
TAATSIANNGUAQ	10
TANO	10
TAOUFIK	10
TAYYAB	10
TERRENCE	10
TESFALDET	10
THAIR	10
THEODÓR	10
THORIN	10
THU	10
TIGER	10
TIMOFEY	10
TORGEIR	10
TÓRUR	10
TORVALD	10
ÞORVALDUR	10
TOUFIK	10
URAS	10
UTHAYAKUMAR	10
UTSAV	10
VADIMS	10
VALTRIM	10
VASILIS	10
VERNY	10
VIGFUS	10
VIKASH	10
VILHJÁLMUR	10
VILMOS	10
VILO	10
VILTER	10
VIMAL	10
VIRGILIO	10
WELAT	10
WYATT	10
XABIER	10
XING	10
YAGO	10
YAIR	10
YARED	10
YAZDAN	10
YEVGENIY	10
YOONIS	10
YOTAM	10
YUVAAN	10
ZABIHULLAH	10
ZACARIAS	10
ZAHED	10
ZHIVKO	10
ZHONG	10
ZOHEIR	10
ÖRN	10
ABANOB	9
ABDELMALIK	9
ABDERRAZAK	9
ABDIKARIN	9
ABDISAMAD	9
ABDULAAHI	9
ABEDIN	9
ABRAHIM	9
ACHTON	9
ADALSTEINN	9
AÐALSTEINN	9
ADAMA	9
ADARSH	9
ADRIÀ	9
ADRIJAN	9
AFFAN	9
AGOSTINO	9
AHAT	9
AIKO	9
AJET	9
ALAADDIN	9
ALAATTIN	9
ALBORZ	9
ALDIS	9
ALEKSY	9
ALEXANDRU-ANDREI	9
ALEXANDRU-IOAN	9
ALEXANDRU-MARIUS	9
ALIOSMAN	9
ALLAA	9
ALOK	9
ALTAY	9
AMANDUS	9
AMEDEO	9
AMIIN	9
AMIRMOHAMMAD	9
AMOGH	9
ANDERS-CHRISTIAN	9
ANDREE	9
ANDREI-CONSTANTIN	9
ANDREI-COSMIN	9
ANDRIM	9
ANGUTINNGUAQ	9
ANKUR	9
ANTONS	9
ANUPAM	9
AOUS	9
ARBËR	9
ARBIN	9
ARISTEIDIS	9
ARKADII	9
ARNON	9
ARTOM	9
ASHTI	9
ASSEM	9
AUGUSTINAS	9
AVIK	9
AVTAR	9
AYAS	9
AZER	9
AZIS	9
BABA	9
BADAR	9
BAHOZ	9
BAHRIJA	9
BAL	9
BALTHER	9
BARAKAT	9
BARI	9
BARTEK	9
BAYRYAM	9
BENETT	9
BENJAMIM	9
BENNE	9
BENT-OVE	9
BERTIN	9
BI	9
BIRHAT	9
BIRKAN	9
BLAIR	9
BLENDI	9
BOIE	9
BRYCE	9
BUJAMIN	9
BØGGILD	9
BØGH	9
CAESAR	9
CALOGERO	9
CARL-WILLIAM	9
CAROL	9
CEDOMIR	9
CEDRIK	9
CENNETH	9
CEYHAN	9
CHEIKH	9
CHIA	9
CHIN	9
CHRISTO	9
CLEMENTE	9
CONAN	9
CONNER	9
CORMAC	9
COSTINEL	9
CRISPIN	9
DANYEL	9
DARNELL	9
DARVIN	9
DARYL	9
DASHMIR	9
DAUMANTAS	9
DAWOD	9
DEJEN	9
DEJWAR	9
DELIL	9
DENNIE	9
DEVID	9
DEYYAN	9
DHEERAJ	9
DIA	9
DILAVER	9
DIYA	9
DRAGOS-ANDREI	9
DZAFER	9
DZEVAT	9
DZHENGIZ	9
EARL	9
EDGARD	9
EDGARDO	9
EFREN	9
EHSANULLAH	9
EHSSAN	9
EID	9
EINO	9
ELLION	9
ELVINAS	9
EMERSON	9
EOGHAN	9
ERLANDAS	9
ERNI	9
ESRA	9
EYYÜB	9
FABIANO	9
FALLE	9
FAREDIN	9
FARHANG	9
FAUZI	9
FAZIL	9
FEDDER	9
FEI	9
FERMAN	9
FIDAN	9
FILIPP	9
FINAN	9
FJORDUR	9
FLORINEL	9
FOUZI	9
FUAAD	9
GAËL	9
GAFUR	9
GENC	9
GENNARO	9
GENTRIT	9
GEORGE-CONSTANTIN	9
GERONIMO	9
GHANEM	9
GHIATH	9
GIORDANO	9
GIORGI	9
GIVARA	9
GODFRED	9
GRIGORII	9
GUÐJÓN	9
GULLED	9
GULLIVER	9
GUNNLAUGUR	9
GURDEEP	9
GURU	9
GUSTAU	9
GYOKAN	9
GYRD	9
GÖKMEN	9
H	9
HAAGEN	9
HAGBART	9
HAIM	9
HAJAR	9
HAMADA	9
HAMO	9
HANNA	9
HANS-FREDERIK	9
HANSI	9
HARTMANN	9
HASHMATULLAH	9
HASSAAN	9
HATIM	9
HAYAN	9
HAYAT	9
HAYSSAM	9
HEINER	9
HELMI	9
HENRIKAS	9
HIMZO	9
HIROKI	9
HITESH	9
HIYAB	9
HJALTHE	9
HOAN	9
HORDII	9
HUGUES	9
HUSNIJA	9
HYSEN	9
IBRAHEM	9
IDO	9
IGNATIUS	9
IMANTS	9
INGVALD	9
INGVART	9
IONUT-CRISTIAN	9
IRINEL	9
ISAQ	9
ITALO	9
ÍVAR	9
JAAP	9
JABAR	9
JABIR	9
JACO	9
JACUB	9
JANOSCH	9
JASER	9
JASKARAN	9
JAUME	9
JAXSON	9
JEAN-JACQUES	9
JEAN-LOUIS	9
JEAN-MARIE	9
JEAN-MICHEL	9
JELMER	9
JENS-HOLGER	9
JÉRÉMY	9
JERRI	9
JESÚS	9
JEVGENIJ	9
JIT	9
JITENDRA	9
JÓANNES	9
JÓEL	9
JOMAA	9
JONG	9
JULIÁN	9
JULIANO	9
JUMAA	9
JUNIS	9
JUSTICE	9
KAGAN	9
KAJAN	9
KAJ-OVE	9
KALIN	9
KAMARAN	9
KANISHKA	9
KARL-OVE	9
KARO	9
KARTAL	9
KASHMIR	9
KAYRA	9
KAYVAN	9
KEEAN	9
KEIVAN	9
KEMO	9
KENAI	9
KESHAB	9
KIHN	9
KIMI	9
KIT	9
KIVANC	9
KIWIN	9
KLAUDIUSZ	9
KORNELIJUS	9
KRESTOFFER	9
KUROSH	9
KUTAY	9
KÜRSAT	9
LAIMIS	9
LAMBERT	9
LARS-OVE	9
LARUS	9
LAVDIM	9
LAWI	9
LENARD	9
LEÓN	9
LEONHARDT	9
LEOPOLDO	9
LEZGIN	9
LINDHART	9
LINH	9
LIO	9
LIUDAS	9
LOGHMAN	9
LOURENCO	9
LUDWIK	9
LUNA	9
LUND	9
LÜTFI	9
MADS-ULRIK	9
MAHRAN	9
MAI	9
MAKSIMILIAN	9
MALIC	9
MALTHE-EMIL	9
MAMDOUH	9
MANGAL	9
MANNAN	9
MARCHUS	9
MARIAN-IONUT	9
MARIJO	9
MARKKU	9
MASHAL	9
MATTÆUS	9
MAURI	9
MAYAN	9
MAYTHAM	9
MAZDAK	9
MELIAZ	9
MERIC	9
MIHAI-ADRIAN	9
MIHKEL	9
MIKLÓS	9
MIKYAS	9
MILKIYAS	9
MILLER	9
MOHIB	9
MOMME	9
MONCEF	9
MORITS	9
MOSLEM	9
MOTAZ	9
MUAAZ	9
MUJAHID	9
MURALI	9
MUSLI	9
NAGA	9
NAIF	9
NAJIIB	9
NAWAB	9
NAWIN	9
NEIM	9
NEJDET	9
NEZHDET	9
NICHITA	9
NIKOS	9
NIRAJAN	9
NIVAAN	9
NIXON	9
NIZAMETTIN	9
NOORULLAH	9
NUKANNGUAQ	9
NUREDIN	9
OBINNA	9
ODINN	9
ÓÐINN	9
OKECHUKWU	9
OLMO	9
ÓMAR	9
ORFEAS	9
OTTÓ	9
PADRAIG	9
PATRIZIO	9
PERICA	9
PETERIS	9
PETER-MICHAEL	9
PETRONEL	9
PIERLUIGI	9
PIERPAOLO	9
PIO	9
PÓL	9
POOYA	9
PRATEEK	9
PRIYANSH	9
PUNEET	9
QAZI	9
RABIA	9
RAFAY	9
RAFFAEL	9
RAGUNATHAN	9
RAIMUND	9
RAMIL	9
RAMIS	9
RASID	9
RASTISLAV	9
RATKO	9
RAVICHANDRAN	9
RAYAAN	9
RAYCHO	9
REINIER	9
RENAUD	9
REVAN	9
RIAAN	9
RIC	9
RIKARDT	9
RIKO	9
ROBERT-ALEXANDRU	9
ROELAND	9
ROHAAN	9
RONAK	9
RONEN	9
RUSLANAS	9
RUZDI	9
SABIH	9
SAER	9
SAFFET	9
SALAD	9
SALAHALDIN	9
SÁMAL	9
SAMYAR	9
SANAULLAH	9
SANTO	9
SEBASTIAN-ANDREI	9
SELMIN	9
SELVER	9
SEMSUDIN	9
SERBAN	9
SEVGIN	9
SEYFI	9
SEYFULLAH	9
SEYID	9
SEYYID	9
SHAHI	9
SHAMIM	9
SHERO	9
SHRIKANT	9
SID	9
SIDDHANT	9
SIGNAR	9
SIH	9
SILVER	9
SIRVAN	9
SIU	9
SOHAM	9
SOMA	9
SONU	9
SRINIVASA	9
STAR	9
STYRMIR	9
SULAV	9
SUNDAR	9
SUNG	9
SURASAK	9
SVAVAR	9
SVEINUR	9
SVENN-ERIK	9
SVEN-OLE	9
SYULEYMAN	9
SZILÁRD	9
SØREN-HENRIK	9
TALAAT	9
TAMMES	9
TANGUY	9
TAYEB	9
TEFIK	9
TEKLE	9
TESFAMICHAEL	9
TEWELDE	9
THIO	9
THIRUCHELVAM	9
TIL	9
TILO	9
TIMI	9
TIMOFEI	9
TIMOTEJ	9
TING	9
TITAN	9
TJØRN	9
TOLGAHAN	9
TOMI	9
TÓR	9
ÞÓRÐUR	9
TORUR	9
TRAUSTI	9
TUONG	9
TY	9
TÜRKER	9
UBAID	9
UGOCHUKWU	9
ÚLFAR	9
ULLORIAQ	9
UNAI	9
URIEL	9
VALENTAS	9
VALERIJS	9
VALGEIR	9
VARDAN	9
VASILE-FLORIN	9
VASILII	9
VENHAR	9
VILIAM	9
VITALY	9
VITHUSHAN	9
WACLAW	9
WALENTIN	9
XHAFER	9
XIAODONG	9
XINYU	9
YAASIR	9
YACUB	9
YADOLLAH	9
YALMAZ	9
YANKO	9
YASEN	9
YASSEN	9
YEN	9
YUCHEN	9
YUSIF	9
ZA	9
ZACKARIA	9
ZAKARIE	9
ZALÁN	9
ZAU	9
ZEMRI	9
ZIGGI	9
ZINEDINE	9
ZUHEIR	9
ZULFIKAR	9
ZUNE	9
ZYAD	9
ÖMÜR	9
ÖZER	9
ÅSMUND	9
AADITYA	8
AAYAM	8
ABDALA	8
ABDELKHALEK	8
ABDELSALAM	8
ABDULGHANI	8
ABDULMAJID	8
ABDULNASER	8
ABDULRAHIM	8
ABHIJEET	8
ABHIMANYU	8
ABNER	8
ABOUD	8
ADNANE	8
ADRIAN-MIHAI	8
ADRIAN-NICOLAE	8
ADRIN	8
AFET	8
AFNAN	8
AGIT	8
AI	8
AILO	8
AIMAL	8
AJLAN	8
AJS	8
AKHILESH	8
AKHMAD	8
AKSEL-EMIL	8
ALANAS	8
ALDRIN	8
ALE	8
ALEKSANDUR	8
ALEXAANDER	8
ALEXANDRU-ADRIAN	8
ALFREDAS	8
ALGIS	8
ALIAKSEI	8
ALIASGHAR	8
ALIN-ANDREI	8
ALIN-IONUT	8
ALJOSA	8
ALLI	8
ALMAS	8
ALPAR	8
ALTAF	8
ALWAN	8
AMARJIT	8
AMET	8
AMI	8
AMMAAR	8
ANANDA	8
ANATOL	8
ANATOLIJ	8
ANGUNNGUAQ	8
ANJAN	8
ANTONEL	8
ANUCHA	8
ANUSORN	8
ANZOR	8
ARAP	8
ÁRI	8
ARISH	8
ARNOR	8
ARNY	8
ARRILD	8
ARSAM	8
ARSENIY	8
ARTÜRAS	8
ARVIS	8
ATHAVAN	8
ATHEER	8
ATTICUS	8
AUGUSTINUS	8
AVALON	8
AWAT	8
AYBERK	8
BAHJAT	8
BAKAR	8
BALEN	8
BALJIT	8
BANG	8
BARNEY	8
BAWER	8
BEHROZ	8
BENICIO	8
BERNO	8
BESJAN	8
BHARATH	8
BHUPINDER	8
BHUSHAN	8
BIAO	8
BINAYA	8
BIRGE	8
BLAGOJA	8
BLAGOVEST	8
BLEDAR	8
BODHI	8
BOGDAN-MIHAI	8
BOI	8
BONNIK	8
BORKO	8
BRYN	8
BUBA	8
BÚGVI	8
BULENT	8
BUNYAMIN	8
BURHANETTIN	8
CAIN	8
CAM	8
CARL-HEINZ	8
CARL-PHILIP	8
CARL-VILHELM	8
CATALIN-GABRIEL	8
CEMALETTIN	8
CHERIF	8
CIPRIAN-IONUT	8
CLARENCE	8
CLAUDIU-IONUT	8
CLAUS-HENRIK	8
CLAUSS	8
CLAYTON	8
COMERT	8
CONRADO	8
CONSTANTIN-ADRIAN	8
CONSTANTINE	8
CORFITZ	8
CRISTIAN-ANDREI	8
CRISTOPHER	8
CYRILLE	8
DA	8
DAHAM	8
DANESH	8
DANIÉL	8
DANIEL-ALEXANDRU	8
DANIEL-CRISTIAN	8
DANIEL-IOAN	8
DANIEL-MARIAN	8
DANILA	8
DANYL	8
DARCY	8
DAVÍÐ	8
DAVID-ALEXANDRU	8
DAVIE	8
DAVIID	8
DAWA	8
DELAN	8
DELDAR	8
DELOVAN	8
DENAN	8
DESTAN	8
DETLEV	8
DIAB	8
DILOVAN	8
DIMOSTHENIS	8
DÌNH	8
DINIS	8
DIVYANSH	8
DO	8
DOAN	8
DRAGI	8
DUMITRU-ALEXANDRU	8
DYAR	8
EAMONN	8
EGILS	8
EHAN	8
EISA	8
EISSA	8
EKIN	8
ELAI	8
ELIEZER	8
ENEVOLD	8
ENGELBERT	8
EPHRAIM	8
ERKAM	8
ERNESTS	8
EROS	8
ERSHAD	8
ERVIS	8
ESSEY	8
EYYÜP	8
FANUEL	8
FARMAN	8
FARZAN	8
FATJON	8
FAUSTIN	8
FEMI	8
FERDUN	8
FERRY	8
FIKADU	8
FINN-ERIK	8
FLAVIU	8
FLOR	8
FLORIN-BOGDAN	8
FLORIN-GABRIEL	8
FLYNN	8
FRANJO	8
FREDI	8
FRIMODT	8
FULVIO	8
GABA	8
GABRIELS	8
GANGA	8
GARIP	8
GARRETT	8
GAUTHIER	8
GENTI	8
GEORGE-ANDREI	8
GEORGE-CRISTIAN	8
GERRY	8
GEVORG	8
GHANI	8
GIANG	8
GIBRIL	8
GICA	8
GILES	8
GLYN	8
GOPI	8
GRAYSON	8
GUDNI	8
GUNARS	8
GUNVALD	8
GURSEWAK	8
GYANENDRA	8
GYLFI	8
GYORGY	8
GÜRAY	8
GYUNER	8
GYURAY	8
HADRIEN	8
HAFEZ	8
HAMLET	8
HANS-ARNE	8
HANS-HEINRICH	8
HAOYU	8
HARJINDER	8
HASSANE	8
HAWKAR	8
HAZHAR	8
HEDI	8
HEITOR	8
HEKMATULLAH	8
HELMAR	8
HEMANTA	8
HEMANTH	8
HERLØV	8
HILMIJA	8
HOMAN	8
HORIA	8
HUAN	8
IBEN	8
IBRAAHIM	8
IDAN	8
IKE	8
INDREK	8
INGEMAN	8
INGEMAR	8
INTI	8
IONICA	8
IONUT-MADALIN	8
IONUT-MARIAN	8
ISAAQ	8
ISMAT	8
IVÁN	8
IVELIN	8
IYAS	8
IZAT	8
IZZAT	8
JACH	8
JACOBO	8
JAGAN	8
JAHAN	8
JAIR	8
JAMSHAID	8
JANAKA	8
JAN-HENDRIK	8
JARAH	8
JASIR	8
JASPAL	8
JAWDAT	8
JAYA	8
JEAN-PHILIPPE	8
JENS-ANDERS	8
JENS-ANKER	8
JENS-HENNING	8
JI	8
JIBRAIL	8
JÓAN	8
JOHNIE	8
JONASS	8
JONE	8
JONHARD	8
JUDAH	8
JUHA	8
JUHO	8
JUNAS	8
JURE	8
JURGEN	8
KAALI	8
KAIDEN	8
KAI-ERIK	8
KAILASH	8
KAIO	8
KAI-UWE	8
KAMI	8
KANE	8
KARLJOHAN	8
KARUNAKARAN	8
KASTYTIS	8
KAYS	8
KENNAN	8
KESETE	8
KEYAAN	8
KHALIFA	8
KHASAN	8
KHOJA	8
KHUONG	8
KIMON	8
KINN	8
KIRITHARAN	8
KLEMMEN	8
KOJO	8
KOLBEINN	8
KOLYO	8
KRISTOFERS	8
KSHITIJ	8
KUDUS	8
KULDIP	8
KULUK	8
LAHBIB	8
LAHOUCINE	8
LAIF	8
LAIMUTIS	8
LAKSHMI	8
LALIT	8
LAMBERTUS	8
LARZ	8
LAWEND	8
LAZARO	8
LEIGH	8
LENART	8
LÉONARD	8
LEONARDUS	8
LEONIDS	8
LEONIT	8
LIHAM	8
LINUZ	8
LIVAN	8
LJUPCHO	8
LOGI	8
LOQMAN	8
LORANT	8
LUCAN	8
LYON	8
MADALIN-GABRIEL	8
MADI	8
MADS-KRISTIAN	8
MAGED	8
MAISAM	8
MALLE	8
MAMO	8
MANEL	8
MANG	8
MANOLO	8
MARC-ANTOINE	8
MARCELINO	8
MARCELLUS	8
MARCH	8
MARIAN-CONSTANTIN	8
MARIJN	8
MÁRIO	8
MARIUS-ANDREI	8
MARIUS-FLORIN	8
MARIUS-IULIAN	8
MARIUS-VALENTIN	8
MARIWAN	8
MARIYAN	8
MATAN	8
MATEJA	8
MATINO	8
MATIULLAH	8
MATIWOS	8
MATÆUS	8
MAXEMIL	8
MEHEDI	8
MEHRSHAD	8
MEHRZAD	8
MEJNER	8
MELAKE	8
MELDIN	8
MELICAS	8
MEMDUH	8
MERTCAN	8
MERWAN	8
METODI	8
MICAZ	8
MICHAËL	8
MICLO	8
MIHAI-ANDREI	8
MIHAI-CATALIN	8
MIHAI-CRISTIAN	8
MIHAI-IULIAN	8
MIHAI-RAZVAN	8
MILADIN	8
MILLAD	8
MILLAN	8
MILOH	8
MILUS	8
MINA	8
MITHRAN	8
MITICA	8
MOBARAK	8
MOBIN	8
MOEEZ	8
MOHAMMAD-ALI	8
MOHAMMADHOSSEIN	8
MOHAMMADJAVAD	8
MOHAND	8
MOLHAM	8
MOMEN	8
MOMIR	8
MOMO	8
MONRAD	8
MONTGOMERY	8
MOUHAMMED	8
MUBAREK	8
MUBASHIR	8
MUBEEN	8
MUCAHIT	8
MUHSEN	8
MUJEEB	8
MURSAL	8
MUSHTABA	8
MUTHANNA	8
MUUSE	8
MÜCAHID	8
MYLO	8
NABAZ	8
NAHER	8
NAHID	8
NASRULLAH	8
NASSIR	8
NATTHAPHON	8
NAUMAN	8
NAWARAJ	8
NAYEL	8
NEMATULLAH	8
NESAR	8
NEYMAR	8
NICCOLÒ	8
NICI	8
NICKOLASS	8
NICOLAE-FLORIN	8
NICOLAIE	8
NIZAMEDIN	8
NOOH	8
NUHI	8
NUREDDIN	8
OBAID	8
ODED	8
OISÍN	8
OLAI	8
OMAIR	8
ORRI	8
OSCAR-EMIL	8
OTTE	8
OUSMANE	8
PARAMJIT	8
PARIS	8
PATHMANATHAN	8
PECE	8
PETER-CHRISTIAN	8
PHAM	8
POUL-ANKER	8
POUL-CHRISTIAN	8
POURYA	8
RABEE	8
RADUCU	8
RAFAIL	8
RAFED	8
RAJINDER	8
RAMAKRISHNA	8
RAMANAN	8
RAMU	8
RAMUND	8
RASOOL	8
RAVIKUMAR	8
REECE	8
RENAT	8
RENÉE	8
RENNIE	8
RESIT	8
RIASAT	8
RIDWAAN	8
RIJAN	8
RITHVIK	8
RIYAAN	8
RIYAN	8
ROBERT-STEFAN	8
ROBIEL	8
ROGVI	8
ROKO	8
ROLLO	8
ROMANAS	8
ROMMEL	8
ROMULO	8
RUFAT	8
RUUD	8
RUZGAR	8
RYAD	8
SADEDIN	8
SAHER	8
SALAHADDIN	8
SALAHEDDINE	8
SAMBA	8
SAMIL	8
SAMSOR	8
SANDEL	8
SANJU	8
SARATH	8
SATAR	8
SATYAM	8
SAVERIO	8
SAYFULLAH	8
SAYMON	8
SEJFUDIN	8
SEMSO	8
SEN	8
SERGIUSZ	8
SEVDALIN	8
SHAHEER	8
SHAHRUKH	8
SHAHRYAR	8
SHAIKH	8
SHAILENDRA	8
SHAMAS	8
SHAMSHER	8
SHANMUGANATHAN	8
SHARON	8
SHASHI	8
SHKELQIM	8
SHOURYA	8
SHREE	8
SIGFÚS	8
SIGMUNDUR	8
SIGURBJÖRN	8
SIKKER	8
SINGH	8
SIVALINGAM	8
SIWAN	8
SIXTUS	8
SJÚRÐUR	8
SKJALM	8
SLADAN	8
SLAVEN	8
SLAVOLJUB	8
SLAVOMIR	8
SLIMAN	8
SORINEL	8
SOUD	8
SOURABH	8
STANISLAS	8
STANISLAVS	8
STEINGRÍMUR	8
STRAHINJA	8
SU	8
SUBHAM	8
SUBRAMANIAM	8
SUDHAKAR	8
SUDHANSHU	8
SUK	8
SUKHDEV	8
SUKRI	8
SUMON	8
SURIYA	8
SVEND-OLE	8
SYLVEST	8
SYMEON	8
TADHG	8
TAIB	8
TAL	8
TAMERLAN	8
TANJU	8
TARA	8
TAULANT	8
TEOFIL	8
THEIZ	8
THEOBALD	8
THEON	8
THIBAUD	8
THO	8
THONG	8
THOR-EMIL	8
TIGRAN	8
TIJMEN	8
TIMOTEI	8
TJARK	8
TSVETOMIR	8
TUK	8
